date,open,high,low,close,adjusted_close,volume
2010-01-04,15.6502,15.9653,15.5694,15.6017,4.9823,3959383
2010-01-05,15.5451,15.6986,14.9741,15.0927,4.8198,9097497
2010-01-06,14.9957,15.4482,14.818,15.4078,4.9204,6888989
2010-01-07,15.6906,15.8279,14.9068,15.1573,4.8404,7511606
2010-01-08,15.2381,15.8522,15.1736,15.8279,5.0546,5684188
2010-01-11,16.24,16.652,16.1026,16.5308,5.2791,6663563
2010-01-12,16.345,16.8863,16.2804,16.5066,5.2713,4553545
2010-01-13,16.5389,16.5955,16.1228,16.345,5.2197,3190384
2010-01-14,16.3208,16.4177,15.941,16.0945,5.1397,3322085
2010-01-15,16.0137,16.1753,15.6421,15.6663,5.003,3155341
2010-01-19,15.6663,15.7875,15.4886,15.6259,4.9901,4890617
2010-01-20,15.4401,15.5451,15.2623,15.2704,4.8766,5126554
2010-01-21,15.3108,15.4239,14.9634,15.0927,4.8198,6916586
2010-01-22,15.1977,15.2866,14.8341,14.8503,4.7424,5490332
2010-01-25,15.028,15.1492,14.8584,15.028,4.7991,3461037
2010-01-26,15.3189,16.0137,15.0684,15.6744,5.0056,8012892
2010-01-27,15.634,16.0057,15.5209,15.9249,5.0855,5122087
2010-01-28,15.9572,15.9572,15.4643,15.5209,4.9565,4523453
2010-01-29,15.6502,15.7229,15.3027,15.3674,4.9075,3554676
2010-02-01,15.5371,15.8926,15.4482,15.8764,5.0701,3074596
2010-02-02,15.9006,16.4258,15.8845,16.4177,5.2429,5572447
2010-02-03,16.345,16.4177,16.1592,16.3692,5.2275,6300997
2010-02-04,16.2965,16.4016,16.1269,16.1834,5.1681,8675375
2010-02-05,16.143,16.5712,16.0299,16.5389,5.2816,7955782
2010-02-08,16.5551,16.5551,16.1673,16.1673,5.163,6362719
2010-02-09,16.345,16.5228,16.143,16.4339,5.2481,5263551
2010-02-10,16.3612,16.45,16.0784,16.2319,5.1836,3786737
2010-02-11,16.1592,16.4581,16.0622,16.4339,5.2481,2641415
2010-02-12,16.1996,16.6036,16.0299,16.547,5.2842,5100084
2010-02-16,16.7571,16.8379,16.547,16.8298,5.3745,3052923
2010-02-17,16.8944,17.1045,16.7813,17.0075,5.4313,3577675
2010-02-18,16.9348,17.2661,16.8863,17.2418,5.5061,2260302
2010-02-19,17.1287,17.355,17.1045,17.2903,5.5216,2877490
2010-02-22,17.4519,17.5569,17.2257,17.3711,5.5474,5583529
2010-02-23,17.3307,17.3832,16.9429,16.9914,5.4261,7453417
2010-02-24,16.8621,17.4196,16.8621,17.4034,5.6072,7090251
2010-02-25,17.7993,18.2033,17.6943,17.8963,5.766,17572561
2010-02-26,17.8963,17.9852,17.767,17.864,5.7556,6981247
2010-03-01,17.9771,18.3568,17.9044,18.2033,5.8649,4907442
2010-03-02,18.3084,18.3891,18.0983,18.1225,5.8389,4186045
2010-03-03,18.1791,18.3811,18.0579,18.3003,5.8962,3273238
2010-03-04,18.3649,18.5992,18.1872,18.5669,5.9821,4048684
2010-03-05,18.7204,18.8901,18.5184,18.8093,6.0602,2861303
2010-03-08,18.8416,19.088,18.7527,18.9628,6.1096,3407747
2010-03-09,18.9709,19.084,18.8335,19.0598,6.1409,4247180
2010-03-10,19.0678,19.2052,18.9386,18.979,6.1148,4881632
2010-03-11,18.8658,19.1163,18.777,19.0759,6.1461,2738365
2010-03-12,19.1486,19.1809,18.9224,19.1809,6.1799,3086161
2010-03-15,19.1729,19.2213,18.9547,19.1567,6.1721,2439938
2010-03-16,19.4314,20.0778,19.3829,19.9647,6.4324,8787850
2010-03-17,20.1263,20.1505,19.7465,19.9404,6.4246,6765532
2010-03-18,20.0212,20.0697,19.795,19.997,6.4428,3452424
2010-03-19,20.0293,20.1263,19.7384,19.9323,6.422,3480905
2010-03-22,19.8273,20.5222,19.7546,20.4333,6.5834,4867690
2010-03-23,20.506,20.5949,20.1667,20.5706,6.6277,3588345
2010-03-24,20.4494,20.4979,20.1101,20.1828,6.5027,3697510
2010-03-25,20.401,20.7484,20.3202,20.4737,6.5964,4861924
2010-03-26,20.5706,20.7645,20.4575,20.6353,6.6485,3729329
2010-03-29,20.6838,20.8615,20.3606,20.8292,6.711,3935511
2010-03-30,20.7726,21.3059,20.7726,20.91,6.737,6888473
2010-03-31,20.102,20.1747,19.8435,19.892,6.7309,6207694
2010-04-01,20.0859,20.199,19.9243,20.0374,6.7801,4944756
2010-04-05,20.0455,20.8211,20.0455,20.7888,7.0344,4619234
2010-04-06,20.6999,20.8049,20.5626,20.7807,7.0316,4392219
2010-04-07,20.7726,20.8453,20.4656,20.7484,7.0207,6790434
2010-04-08,20.7403,21.314,20.4979,21.2332,7.1847,7797871
2010-04-09,21.2978,21.5483,20.9746,21.5079,7.2777,5191392
2010-04-12,21.4998,21.8876,21.4594,21.726,7.3515,5508634
2010-04-13,21.5644,21.9926,21.4917,21.9684,7.4335,5826765
2010-04-14,21.9765,22.1381,21.6291,21.8391,7.3898,8089546
2010-04-15,21.7664,22.4941,21.6129,22.2673,7.5347,6169801
2010-04-16,22.1381,22.2512,21.6614,21.8714,7.4007,6160470
2010-04-19,21.8795,22.0815,21.6048,22.025,7.4526,5605616
2010-04-20,22.235,22.3643,22.033,22.2916,7.5429,3266684
2010-04-21,22.2754,22.6956,22.2189,22.6471,7.6632,3268084
2010-04-22,22.5178,23.2369,22.2997,23.0995,7.8163,3816860
2010-04-23,23.0188,23.2369,22.8248,23.0107,7.7862,3432749
2010-04-26,23.0268,23.2531,22.9622,23.0834,7.8108,3432299
2010-04-27,22.8814,22.9703,22.3481,22.4209,7.5866,4623763
2010-04-28,22.5259,22.7198,21.8634,21.9361,7.4226,5508782
2010-04-29,21.9926,22.4613,21.9926,22.2593,7.5319,5273653
2010-04-30,22.2997,22.3724,21.2978,21.6533,7.3269,6687578
2010-05-03,21.7987,22.7764,21.7099,22.4613,7.6003,5395500
2010-05-04,22.1946,22.1946,21.5806,21.7099,7.346,6195424
2010-05-05,21.322,22.0654,21.1282,21.4109,7.2449,4904009
2010-05-06,21.0958,21.0958,18.268,20.304,6.8703,10503470
2010-05-07,20.1909,20.8777,19.5284,20.1424,6.8156,8741613
2010-05-10,21.2493,21.7664,21.0554,21.7503,7.3597,4744480
2010-05-11,21.3544,22.2512,21.3544,21.9442,7.4253,4721808
2010-05-12,22.0007,22.13,21.524,22.033,7.4554,4517905
2010-05-13,22.0007,22.0007,20.8696,20.9989,7.1054,5516627
2010-05-14,20.7888,20.9261,20.3525,20.5626,6.9578,5022347
2010-05-17,20.6676,20.8049,20.0051,20.4979,6.9359,8136142
2010-05-18,20.8049,20.9019,19.6657,19.7708,6.6899,9725204
2010-05-19,20.2475,20.3444,19.5203,19.7869,6.6954,10010830
2010-05-20,19.0678,19.8435,18.8739,19.2941,6.5286,10664930
2010-05-21,18.8335,20.304,18.8335,20.0535,6.7856,6600782
2010-05-24,20.0131,20.2959,19.8516,19.997,6.7664,5922113
2010-05-25,19.3991,19.997,19.084,19.9323,6.7446,7901186
2010-05-26,20.1909,20.2879,19.5445,19.6576,6.6516,6994091
2010-05-27,20.2151,20.5545,20.1505,20.5464,6.9523,5203565
2010-05-28,20.5383,20.6434,19.795,20.0859,6.7965,5713278
2010-06-01,19.8031,20.7484,19.7546,20.3848,6.8977,6233737
2010-06-02,20.4737,20.9746,20.3121,20.9665,7.1471,8321828
2010-06-03,21.4594,22.1946,21.112,21.217,7.2325,8665593
2010-06-04,20.7322,21.0877,19.8596,19.9566,6.8028,7117057
2010-06-07,20.0051,20.1909,19.2617,19.3021,6.5797,6092720
2010-06-08,19.2052,19.5122,18.7204,19.2698,6.5687,8754735
2010-06-09,19.3829,20.1667,19.3829,19.5526,6.6651,5675994
2010-06-10,19.8273,20.2798,19.7384,20.1505,6.8689,5429751
2010-06-11,19.8031,20.3363,19.7304,20.2636,6.9075,3794444
2010-06-14,20.5141,20.813,20.3202,20.6272,7.0314,3955259
2010-06-15,20.8211,21.0716,20.4898,20.9827,7.1526,4516761
2010-06-16,20.813,20.8534,20.4171,20.4979,6.9874,4714215
2010-06-17,20.6514,20.6999,20.0131,20.2232,6.8937,5811678
2010-06-18,20.304,20.4171,19.8657,19.9243,6.7918,5482156
2010-06-21,20.3444,20.401,19.3829,19.5041,6.6486,4983235
2010-06-22,19.5768,19.9162,18.6719,18.7366,6.3869,8378207
2010-06-23,18.8578,19.1486,18.4134,18.9224,6.4503,6277447
2010-06-24,18.7285,18.7608,18.1872,18.5346,6.3181,5840272
2010-06-25,18.5992,18.8982,18.3568,18.6558,6.3594,6661594
2010-06-28,18.8093,18.8093,18.4215,18.5427,6.3208,3851368
2010-06-29,18.1387,18.2518,17.6377,17.7509,6.0509,6965880
2010-06-30,17.6781,18.3568,17.6216,17.8317,6.0785,5208821
2010-07-01,17.7589,18.4376,17.5973,18.3487,6.2547,7673527
2010-07-02,18.3649,18.6073,18.1468,18.2437,6.2189,7506242
2010-07-06,18.478,18.9305,18.0983,18.268,6.2272,4971020
2010-07-07,18.2114,19.1809,18.2114,19.1325,6.5219,6072585
2010-07-08,19.5607,19.6496,18.9143,19.5607,6.6679,9021443
2010-07-09,19.6172,19.7304,19.3506,19.7304,6.7257,3178451
2010-07-12,19.6172,19.7142,19.2335,19.3345,6.5908,4972886
2010-07-13,19.5041,19.9727,19.4314,19.8677,6.7725,7486954
2010-07-14,19.9162,20.0859,19.5688,20.0616,6.8386,4034633
2010-07-15,20.0293,20.2959,19.7708,20.2394,6.8992,4142982
2010-07-16,20.0697,20.0778,18.9224,18.987,6.4723,5913144
2010-07-19,19.1729,19.286,18.8174,19.1486,6.5274,3673236
2010-07-20,19.0598,19.7627,18.8901,19.7304,6.7257,4741490
2010-07-21,19.8758,20.0293,19.5041,19.6092,6.6844,4184639
2010-07-22,19.9,20.4737,19.8516,20.3767,6.946,3765446
2010-07-23,20.3525,20.7241,20.1828,20.6999,7.0562,5625696
2010-07-26,20.8049,21.2089,20.4333,21.2089,7.2297,3343264
2010-07-27,21.3948,21.4432,20.4333,20.5464,7.0039,4323772
2010-07-28,20.5302,20.9261,20.3727,20.4898,6.9846,2968163
2010-07-29,20.6999,21.0069,20.0253,20.5868,7.0176,5533421
2010-07-30,20.2879,20.7726,19.9808,20.7161,7.0617,4657869
2010-08-02,21.2332,21.3624,20.7322,21.1928,7.2242,5231910
2010-08-03,21.1685,21.2574,20.4656,20.6191,7.0287,5181199
2010-08-04,20.7645,21.1524,20.7484,21.0393,7.1719,4635749
2010-08-05,21.1928,21.314,20.4898,21.2736,7.2518,4197590
2010-08-06,20.9181,21.2736,20.7888,21.112,7.1967,2940206
